index	cumtime	cummem
70	0.483913993	0.00585540384054184
71	0.484554402	0.0058554112911224365
72	0.485183783	0.0059774816036224365
73	0.485836681	0.005978435277938843
74	0.48647909	0.005979388952255249
75	0.487106826	0.005980342626571655
76	0.488162996	0.0059812963008880615
77	0.488792074	0.0059813037514686584
78	0.489835814	0.008178569376468658
79	0.491107334	0.008179523050785065
80	0.491732659	0.008180476725101471
81	0.492346631	0.008181430399417877
82	0.492946027	0.008182384073734283
83	0.493891788	0.00818239152431488
84	0.49485314	0.01037965714931488
85	0.49615423	0.010380610823631287
86	0.49717052	0.010381564497947693
87	0.497796615	0.010382518172264099
88	0.498068488	0.010383471846580505
89	0.498323103	0.010383479297161102
90	0.498599402	0.014778010547161102
91	0.499459415	0.014779917895793915
92	0.499733047	0.014781825244426727
93	0.500000357	0.01478373259305954
94	0.500238057	0.014785639941692352
95	0.500455657	0.01478564739227295
96	0.500678252	0.02357470989227295
97	0.502090902	0.02357661724090576
98	0.50238538	0.023578524589538574
99	0.502669103	0.023580431938171387
100	0.502924726	0.0235823392868042
101	0.503168528	0.023582346737384796
102	0.503413374	0.024070627987384796
103	0.503703336	0.02407253533601761
104	0.504299953	0.02407444268465042
105	0.504892825	0.024076350033283234
106	0.505478512	0.024078257381916046
107	0.506058034	0.024078264832496643
108	0.507417054	0.03286732733249664
109	0.509672234	0.032869234681129456
110	0.510329473	0.03287114202976227
111	0.510963992	0.03287304937839508
112	0.511592246	0.03287495672702789
113	0.512207164	0.03287496417760849
114	0.512826446	0.04166402667760849
115	0.514599196	0.0416659340262413
116	0.515285896	0.041667841374874115
117	0.515917395	0.04166974872350693
118	0.516553266	0.04167165607213974
119	0.517486755	0.04167166352272034
120	0.518111751	0.04357901215553284
121	0.519166401	0.0435827374458313
122	0.519649607	0.0615270733833313
123	0.520423867	0.06164628267288208
124	0.521210397	0.15734940767288208
125	0.684564397	0.15745466947555542
126	0.710798297	0.15734940767288208
127	0.791167797	0.2530525326728821
128	0.791597671	0.2530527710914612
129	0.791889625	0.2530530095100403
130	0.802627525	0.2530530095100403
131	0.827804225	0.2530530095100403
132	0.830192235	0.2769787907600403
133	0.830861146	0.3248303532600403
134	0.831558564	0.3487561345100403
135	0.833087384	0.372819259762764
136	0.844213584	0.3487561345100403
137	0.847902234	0.3726819157600403
138	0.848209373	0.3726821541786194
139	0.848440037	0.3726823925971985
140	0.848654587	0.3726823925971985
141	0.848879796	0.3726823925971985
142	0.849125842	0.3966081738471985
143	0.849386794	0.4206712990999222
144	0.849639434	0.3966081738471985
145	0.850306317	0.4205339550971985
146	0.850890935	0.4205341935157776
147	0.852152495	0.4205344319343567
148	0.852723941	0.4205344319343567
149	0.853761411	0.4205344319343567
150	0.854327311	0.4444602131843567
151	0.854901922	0.4685233384370804
152	0.85552619	0.4444602131843567
153	0.856157279	0.4683859944343567
154	0.8567878	0.4683862328529358
155	0.857366141	0.4683864712715149
156	0.858640721	0.4683864712715149
157	0.859231822	0.4683864712715149
158	0.859474784	0.4923122525215149
159	0.859738062	0.5163753777742386
160	0.859997415	0.4923122525215149
161	0.860258944	0.5162380337715149
162	0.860526146	0.516238272190094
163	0.860758586	0.5162385106086731
164	0.860997216	0.5162385106086731
165	0.861214317	0.5162385106086731
166	0.861441511	0.5282014012336731
167	0.861995052	0.5524018555879593
168	0.870420532	0.5282014012336731
169	0.874173202	0.5401642918586731
170	0.874818603	0.5401647686958313
171	0.875078366	0.5401652455329895
172	0.875687136	0.5401652455329895
173	0.875937484	0.5401652455329895
174	0.876538137	0.5521281361579895
175	0.877133699	0.5646403580904007
176	0.877770368	0.5521281361579895
177	0.878455924	0.5640910267829895
178	0.878770485	0.5640915036201477
179	0.879383261	0.5640919804573059
180	0.879653786	0.5640919804573059
181	0.880251242	0.5640919804573059
182	0.880532176	0.5760548710823059
183	0.881406933	0.5760897994041443
184	0.881673363	0.5760548710823059
185	0.882007377	0.5880177617073059
186	0.882297959	0.5880182385444641
187	0.882548507	0.5880187153816223
188	0.882792587	0.5880187153816223
189	0.883014658	0.5880187153816223
190	0.883239704	0.5760558247566223
191	0.883467003	0.5880187153816223
192	0.883717841	0.6005309373140335
193	0.884748021	0.5880187153816223
194	0.885419533	0.5999816060066223
195	0.885703245	0.5999820828437805
196	0.885941523	0.5999825596809387
197	0.886170983	0.5999825596809387
198	0.886765494	0.5999825596809387
199	0.88701204	0.6119454503059387
200	0.887587136	0.6244576722383499
201	0.887857415	0.6119454503059387
202	0.888465503	0.6239083409309387
203	0.888752202	0.6239088177680969
204	0.889324654	0.6239092946052551
205	0.889560287	0.6239092946052551
206	0.890125041	0.6239092946052551
207	0.890404087	0.6298907399177551
208	0.891284259	0.6489337235689163
209	0.891941237	0.6298907399177551
210	0.892652357	0.6358721852302551
211	0.89293621	0.6358731389045715
212	0.893522453	0.6358740925788879
213	0.893784304	0.6358740925788879
214	0.894020956	0.6358740925788879
215	0.894273738	0.6418555378913879
216	0.894773318	0.6560157090425491
217	0.895440192	0.6418555378913879
218	0.896120022	0.6478369832038879
219	0.896985476	0.6478379368782043
220	0.897229636	0.6478388905525208
221	0.897482893	0.6478388905525208
222	0.897723607	0.6478388905525208
223	0.897957177	0.6538203358650208
224	0.898435529	0.665905311703682
225	0.898693137	0.6538203358650208
226	0.89899465	0.6598017811775208
227	0.899557679	0.6598027348518372
228	0.899795824	0.6598036885261536
229	0.900349803	0.6598036885261536
230	0.901334051	0.6598036885261536
231	0.901604205	0.6538222432136536
232	0.902193174	0.6598036885261536
233	0.902463992	0.6739638596773148
234	0.903055324	0.6598036885261536
235	0.903341465	0.6657851338386536
236	0.903932027	0.66578608751297
237	0.904194711	0.6657870411872864
238	0.90477197	0.6657870411872864
239	0.905015117	0.6657870411872864
240	0.905598146	0.6717684864997864
241	0.906198611	0.6859286576509476
242	0.907195297	0.6717684864997864
243	0.907880153	0.6777499318122864
244	0.90849675	0.6777508854866028
245	0.909088101	0.6777518391609192
246	0.909689563	0.6777518391609192
247	0.910281419	0.6777518391609192
248	0.910875652	0.6807425618171692
249	0.919828462	0.6941092759370804
250	0.926665292	0.6807425618171692
251	0.927357453	0.6837332844734192
252	0.92795734	0.683735191822052
253	0.928495225	0.6837370991706848
254	0.930321045	0.6837370991706848
255	0.930912663	0.6837370991706848
256	0.931163479	0.6867278218269348
257	0.931961874	0.701498344540596
258	0.932597288	0.6867278218269348
259	0.933622638	0.6897185444831848
260	0.934228089	0.6897204518318176
261	0.934796739	0.6897223591804504
262	0.935371087	0.6897223591804504
263	0.935612661	0.6897223591804504
264	0.935836552	0.6927130818367004
265	0.93634207	0.7021735459566116
266	0.936601566	0.6927130818367004
267	0.936890957	0.6957038044929504
268	0.937151897	0.6957057118415833
269	0.937375661	0.6957076191902161
270	0.937617859	0.6957076191902161
271	0.937841497	0.6957076191902161
272	0.938064954	0.6927168965339661
273	0.938307272	0.6957076191902161
274	0.938566532	0.7104781419038773
275	0.938811302	0.6957076191902161
276	0.939064649	0.6986983418464661
277	0.939320243	0.6987002491950989
278	0.939560781	0.6987021565437317
279	0.939793827	0.6987021565437317
280	0.94036839	0.6987021565437317
281	0.940609028	0.7016928791999817
282	0.941167821	0.7164634019136429
283	0.941409015	0.7016928791999817
284	0.941987379	0.7046836018562317
285	0.942541213	0.7046855092048645
286	0.942747073	0.7046874165534973
287	0.943278109	0.7046874165534973
288	0.943494716	0.7046874165534973
289	0.944065863	0.7047484517097473
290	0.945095153	0.7048676609992981
291	0.945699652	0.7058442234992981
292	0.946219318	0.7137787938117981
293	0.947349778	0.7128022313117981
294	0.947929953	0.7129214406013489
295	0.949080983	0.7130406498908997
296	0.949772395	0.71304065361619
297	0.950810445	0.7130406573414803
298	0.951696206	0.7130406610667706
299	0.952418427	0.7130406573414803
300	0.952711989	0.71304065361619
301	0.952941381	0.7129214443266392
302	0.953235152	0.7129214480519295
303	0.953683942	0.7129214517772198
304	0.954002172	0.7129214555025101
305	0.95427279	0.7129214517772198
306	0.954532639	0.7130406610667706
307	0.954797641	0.7131598703563213
308	0.955042387	0.713159866631031
309	0.955299041	0.7132790759205818
310	0.955545277	0.713159866631031
311	0.956104295	0.7130406573414803
312	0.956364441	0.7131016924977303
313	0.956976622	0.7210362628102303
314	0.957285087	0.7229436114430428
315	0.957891174	0.7229473367333412
316	0.958157595	0.7228281274437904
317	0.958726102	0.7227670922875404
318	0.958983121	0.7257578149437904
319	0.959580915	0.7256967797875404
320	0.959827205	0.7286875024437904
321	0.961209545	0.7256967797875404
322	0.961483758	0.7227060571312904
323	0.96210605	0.7256967797875404
324	0.962389222	0.7256986871361732
325	0.962981012	0.7257005944848061
326	0.963429917	0.7257005944848061
327	0.964595707	0.7227098718285561
328	0.964891731	0.7227079644799232
329	0.965131953	0.7227060571312904
330	0.965371979	0.7256967797875404
331	0.965923486	0.7404673025012016
332	0.966222658	0.7256967797875404
333	0.966527005	0.7344858422875404
334	0.991144705	0.7492563650012016
335	1.014803505	0.7344858422875404
336	1.015229932	0.7314951196312904
337	1.015981855	0.7344858422875404
338	1.016447766	0.7314951196312904
339	1.088746866	0.7285043969750404
340	1.114588766	0.7314951196312904
341	1.115348434	0.7314970269799232
342	1.116005644	0.7314989343285561
343	1.116648894	0.7314989343285561
344	1.116952615	0.7285082116723061
345	1.117634292	0.7255174890160561
346	1.11796999	0.7255155816674232
347	1.118615408	0.7255136743187904
348	1.118914555	0.7285043969750404
349	1.119583653	0.7432749196887016
350	1.120212689	0.7285043969750404
351	1.120503294	0.7372934594750404
352	1.121118142	0.7520639821887016
353	1.121765792	0.7372934594750404
354	1.122406749	0.7343027368187904
355	1.123063042	0.7313120141625404
356	1.123371499	0.7343027368187904
357	1.123993163	0.7313120141625404
358	1.124614753	0.7283212915062904
359	1.125252937	0.7313120141625404
360	1.126250697	0.7313139215111732
361	1.127129313	0.7313158288598061
362	1.128005756	0.7313158288598061
363	1.128585564	0.7283251062035561
364	1.129185761	0.7283231988549232
365	1.129785856	0.7283212915062904
366	1.130777988	0.7343027368187904
367	1.139962898	0.7437632009387016
368	1.146442698	0.7343027368187904
369	1.147096098	0.7347910180687904
370	1.147531854	0.7486460134387016
371	1.148207152	0.7347910180687904
372	1.148839876	0.7318002954125404
373	1.14949092	0.7347910180687904
374	1.150091544	0.7347929254174232
375	1.150668368	0.7347948327660561
376	1.151236634	0.7347948327660561
377	1.151802264	0.7318041101098061
378	1.152398365	0.7288133874535561
379	1.152990817	0.7288114801049232
380	1.153573309	0.7288095727562904
381	1.154156431	0.7318002954125404
382	1.154761514	0.7465708181262016
383	1.15536368	0.7318002954125404
384	1.155950927	0.7405893579125404
385	1.156526311	0.7553598806262016
386	1.15712335	0.7405893579125404
387	1.157705461	0.7375986352562904
388	1.158644681	0.7405893579125404
389	1.159623402	0.7375986352562904
390	1.160198815	0.7346079126000404
391	1.160788402	0.7375986352562904
392	1.161371374	0.7376005426049232
393	1.161932243	0.7376024499535561
394	1.162486533	0.7376024499535561
395	1.16305216	0.7346117272973061
396	1.163636454	0.7316210046410561
397	1.164521755	0.7316190972924232
398	1.164759295	0.7316171899437904
399	1.164998085	0.7375986352562904
400	1.172686315	0.7509653493762016
401	1.178401315	0.7375986352562904
402	1.179386955	0.7419931665062904
403	1.180290331	0.7553598806262016
404	1.181151668	0.7419931665062904
405	1.181790504	0.7390024438500404
406	1.182425412	0.7330209985375404
407	1.183084854	0.7390024438500404
408	1.183727494	0.7330209985375404
409	1.184361831	0.7270395532250404
410	1.185012801	0.7330209985375404
411	1.185974256	0.7330219522118568
412	1.186920037	0.7330229058861732
413	1.18722346	0.7330229058861732
414	1.18750269	0.7270414605736732
415	1.187754328	0.7270405068993568
416	1.187981989	0.7270395532250404
417	1.188206387	0.7330209985375404
418	1.188739232	0.7471811696887016
419	1.189061692	0.7330209985375404
420	1.189361859	0.7352182641625404
421	1.189758995	0.7559702321887016
422	1.19002407	0.7352182641625404
423	1.190300238	0.7292368188500404
424	1.19057103	0.7352182641625404
425	1.190841503	0.7292368188500404
426	1.191102894	0.7232553735375404
427	1.191695299	0.7292368188500404
428	1.192275256	0.7292377725243568
429	1.192844742	0.7292387261986732
430	1.193424653	0.7292387261986732
431	1.194033354	0.7232572808861732
432	1.194635177	0.7172758355736732
433	1.195250647	0.7172748818993568
434	1.195831194	0.7172739282250404
435	1.19644226	0.7232553735375404
436	1.197070419	0.7374155446887016
437	1.197474455	0.7232553735375404
438	1.198429164	0.7254526391625404
439	1.199049574	0.7462046071887016
440	1.199666876	0.7254526391625404
441	1.2002873	0.7194711938500404
442	1.200967883	0.7134897485375404
443	1.20124575	0.7194711938500404
444	1.201511208	0.7134897485375404
445	1.201768898	0.7075083032250404
446	1.202036813	0.7134897485375404
447	1.20232807	0.7134907022118568
448	1.202589524	0.7134916558861732
449	1.202831234	0.7134916558861732
450	1.203062075	0.7075102105736732
451	1.203304064	0.7075092568993568
452	1.203535064	0.7075083032250404
453	1.203763249	0.7194711938500404
454	1.204257731	0.7375376150012016
455	1.204523148	0.7194711938500404
456	1.204825388	0.7195932641625404
457	1.205196972	0.7405893728137016
458	1.213358272	0.7195932641625404
459	1.220217592	0.7136118188500404
460	1.220854866	0.7195932641625404
461	1.221487098	0.7195942178368568
462	1.222086983	0.7195951715111732
463	1.222701056	0.7195951715111732
464	1.22364531	0.7136137261986732
465	1.22426082	0.7076322808861732
466	1.224884418	0.7076313272118568
467	1.225474269	0.7076303735375404
468	1.226492369	0.7136118188500404
469	1.226757874	0.7277719900012016
470	1.227021807	0.7136118188500404
471	1.227289531	0.7158090844750404
472	1.227566117	0.7365610525012016
473	1.227835014	0.7158090844750404
474	1.22808042	0.7098276391625404
475	1.228343293	0.7158090844750404
476	1.228600245	0.7098276391625404
477	1.228835379	0.7038461938500404
478	1.229083168	0.7098276391625404
479	1.229326302	0.7098285928368568
480	1.230445762	0.7098295465111732
481	1.231008138	0.7098295465111732
482	1.231563685	0.7038481011986732
483	1.232138469	0.6978666558861732
484	1.232751512	0.6978657022118568
485	1.233323784	0.6978647485375404
486	1.234257896	0.7098276391625404
487	1.235274416	0.7288706228137016
488	1.235854852	0.7098276391625404
489	1.23645548	0.7109262719750404
490	1.237130829	0.7354624196887016
491	1.237768567	0.7109262719750404
492	1.238423655	0.7049448266625404
493	1.239071796	0.6929819360375404
494	1.239727918	0.7049448266625404
495	1.240831138	0.6929819360375404
496	1.241432219	0.6810190454125404
497	1.242034921	0.6929819360375404
498	1.242315134	0.6929824128746986
499	1.242547926	0.6929828897118568
500	1.242779572	0.6929828897118568
501	1.243017486	0.6810199990868568
502	1.243261717	0.6810195222496986
503	1.243503147	0.6810190454125404
504	1.243730952	0.6929819360375404
505	1.244280481	0.7174570485949516
506	1.244583939	0.6929819360375404
507	1.244888213	0.6935312524437904
508	1.245283265	0.724049380980432
509	1.245558791	0.6935312524437904
510	1.246160288	0.6815683618187904
511	1.246767267	0.6935312524437904
512	1.247371863	0.6815683618187904
513	1.248689163	0.6696054711937904
514	1.249612491	0.6815683618187904
515	1.250205341	0.6815688386559486
516	1.250894089	0.6815693154931068
517	1.251442928	0.6815693154931068
518	1.251998338	0.6696064248681068
519	1.252560285	0.6576435342431068
520	1.253141438	0.6576430574059486
521	1.253686924	0.6576425805687904
522	1.254234516	0.6696054711937904
523	1.254795079	0.6940805837512016
524	1.255445639	0.6696054711937904
525	1.255708096	0.6701547876000404
526	1.255939893	0.700672916136682
527	1.256203796	0.6701547876000404
528	1.256447326	0.6581918969750404
529	1.25669312	0.6462290063500404
530	1.25693069	0.6581918969750404
531	1.257152968	0.6462290063500404
532	1.257379669	0.6342661157250404
533	1.258005177	0.6462290063500404
534	1.258865582	0.6462294831871986
535	1.259431504	0.6462299600243568
536	1.260016211	0.6462299600243568
537	1.260578326	0.6342670693993568
538	1.261182454	0.6342665925621986
539	1.261756939	0.6342661157250404
540	1.262323762	0.6581918969750404
541	1.264499872	0.6941111013293266
542	1.265150038	0.6581918969750404
543	1.26582556	0.6582224145531654
544	1.266560424	0.6954538747668266
545	1.267227371	0.6582224145531654
546	1.267904267	0.6462595239281654
547	1.268892186	0.6582224145531654
548	1.269493534	0.6582228913903236
549	1.270415351	0.6582233682274818
550	1.271320571	0.6582233682274818
551	1.271909373	0.6462604776024818
552	1.272515225	0.6342975869774818
553	1.273121818	0.6342971101403236
554	1.273691519	0.6342966333031654
555	1.274286174	0.6462595239281654
556	1.274910772	0.6707346364855766
557	1.275563393	0.6462595239281654
558	1.276216236	0.6468088403344154
559	1.276836714	0.677326968871057
560	1.277486286	0.6468088403344154
561	1.278128988	0.6348459497094154
562	1.278764651	0.6468088403344154
563	1.279073129	0.6348459497094154
564	1.279676076	0.6228830590844154
565	1.280306354	0.6348459497094154
566	1.280939462	0.6348464265465736
567	1.281533607	0.6348469033837318
568	1.282125845	0.6348469033837318
569	1.282705383	0.6228840127587318
570	1.283308494	0.6109211221337318
571	1.283917523	0.6109206452965736
572	1.284521179	0.6109201684594154
573	1.285129952	0.6348459497094154
574	1.285962444	0.6710092946887016
575	1.286908749	0.6348459497094154
576	1.288307649	0.6351206079125404
577	1.289162061	0.6767771169543266
578	1.290013515	0.6351206079125404
579	1.291369135	0.6231577172875404
580	1.292246148	0.5992319360375404
581	1.29287377	0.6231577172875404
582	1.293528593	0.5992319360375404
583	1.29420977	0.5753061547875404
584	1.29488998	0.5992319360375404
585	1.295540084	0.5992321744561195
586	1.29615547	0.5992324128746986
587	1.296767791	0.5992324128746986
588	1.297711653	0.5753066316246986
589	1.298626705	0.5753063932061195
590	1.299561467	0.5753061547875404
591	1.300482948	0.5992319360375404
592	1.310715648	0.6472208425402641
593	1.315752828	0.5992319360375404
594	1.3164707	0.5993692651391029
595	1.317246514	0.6488693272694945
596	1.317932965	0.5993692651391029
597	1.318614955	0.5754434838891029
598	1.318935691	0.5993692651391029
599	1.319337963	0.5754434838891029
600	1.31964184	0.5515177026391029
601	1.319985139	0.5754434838891029
602	1.320626565	0.575443722307682
603	1.321512321	0.5754439607262611
604	1.322407794	0.5754439607262611
605	1.323059627	0.5515181794762611
606	1.323681217	0.5275923982262611
607	1.323998599	0.527592159807682
608	1.324247502	0.5275919213891029
609	1.324485428	0.5515177026391029
610	1.325105138	0.5995066091418266
611	1.325764706	0.5515177026391029
612	1.326410862	0.5516550317406654
613	1.326979516	0.601155093871057
614	1.327610352	0.5516550317406654
615	1.328242937	0.5277292504906654
616	1.329160488	0.5038034692406654
617	1.329821222	0.5277292504906654
618	1.330474835	0.5038034692406654
619	1.331692965	0.47987768799066544
620	1.332953965	0.5038034692406654
621	1.333633027	0.5038037076592445
622	1.334271584	0.5038039460778236
623	1.33459528	0.5038039460778236
624	1.334821039	0.47987816482782364
625	1.335765349	0.47987792640924454
626	1.336365646	0.47987768799066544
627	1.336969813	0.5038034692406654
628	1.33762678	0.5517923757433891
629	1.338315843	0.5038034692406654
630	1.338958356	0.5039407983422279
631	1.339716354	0.5534408604726195
632	1.340874944	0.5039407983422279
633	1.341599572	0.48001501709222794
634	1.342275402	0.5039407983422279
635	1.439355402	0.48001501709222794
636	1.44002064	0.45608923584222794
637	1.440689096	0.48001501709222794
638	1.441351465	0.48001525551080704
639	1.441978343	0.48001549392938614
640	1.442602481	0.48001549392938614
641	1.443530928	0.45608971267938614
642	1.444149778	0.43216393142938614
643	1.444800897	0.43216369301080704
644	1.445424009	0.43216345459222794
645	1.446067692	0.45608923584222794
646	1.446739051	0.5040781423449516
647	1.447424276	0.45608923584222794
648	1.448105363	0.45622656494379044
649	1.448736232	0.505726627074182
650	1.449431224	0.45622656494379044
651	1.450060474	0.43230078369379044
652	1.450741531	0.40837500244379044
653	1.45141466	0.38444922119379044
654	1.452075874	0.48015234619379044
655	1.45277186	0.45622656494379044
656	1.453416404	0.40837500244379044
657	1.454086506	0.5040781274437904
658	1.454843028	0.40837500244379044
659	1.45551138	0.31267187744379044
660	1.456219726	0.40837500244379044
661	1.456996949	0.40837524086236954
662	1.457619276	0.40837547928094864
663	1.458204662	0.40837547928094864
664	1.458834108	0.31267235428094864
665	1.459514406	0.21696922928094864
666	1.460174081	0.21696899086236954
667	1.460794579	0.21696875244379044
668	1.461400443	0.23491308838129044
669	1.462224967	0.23491308838129044
670	1.488420667	0.23494813591241837
671	1.490764107	0.3571472093462944
672	1.491450911	0.23494813591241837
673	1.492131434	0.13924501091241837
674	1.492815382	0.13924500718712807
675	1.493515462	0.139280054718256
676	1.494107366	0.13931510224938393
677	1.494746758	0.13931534066796303
678	1.495681483	0.13931557908654213
679	1.495984261	0.13931581750512123
680	1.496267026	0.13931605592370033
681	1.496560441	0.13945338502526283
682	1.496830843	0.13959071412682533
683	1.497094673	0.13959095254540443
684	1.497345354	0.13959119096398354
685	1.497596063	0.13959142938256264
686	1.497837175	0.13959166780114174
687	1.498059137	0.13972899690270424
688	1.498286488	0.13986632600426674
689	1.49851948	0.13986656442284584
690	1.499069674	0.13986680284142494
691	1.49965722	0.13986704126000404
692	1.500602578	0.13986727967858315
693	1.501543387	0.14000460878014565
694	1.502158459	0.14014193788170815
695	1.502767863	0.14014217630028725
696	1.503360707	0.14014241471886635
697	1.504292687	0.14014265313744545
698	1.504889092	0.14014289155602455
699	1.505491245	0.14028022065758705
700	1.506098821	0.14041754975914955
701	1.506708167	0.14041778817772865
702	1.507314981	0.14041802659630775
703	1.507591307	0.14041826501488686
704	1.507854688	0.14041850343346596
705	1.50811483	0.14069316163659096
706	1.508364239	0.14096781983971596
707	1.508607983	0.14096829667687416
708	1.508859178	0.14096877351403236
709	1.509102895	0.14096925035119057
710	1.509339749	0.14096972718834877
711	1.509578727	0.14151904359459877
712	1.509861471	0.14206836000084877
713	1.510115556	0.14206883683800697
714	1.510349214	0.14206931367516518
715	1.510604142	0.14206979051232338
716	1.510857214	0.14207026734948158
717	1.511086375	0.14210078492760658
718	1.511309869	0.14213130250573158
719	1.51186651	0.14213177934288979
720	1.512467921	0.142132256180048
721	1.513063747	0.1421327330172062
722	1.513979659	0.1421332098543644
723	1.514591209	0.1426825262606144
724	1.515198031	0.1432318426668644
725	1.515815711	0.1432323195040226
726	1.516422265	0.1432327963411808
727	1.517361761	0.143233273178339
728	1.518284196	0.1432337500154972
729	1.518898842	0.1437830664217472
730	1.519507364	0.1443323828279972
731	1.520101175	0.1443328596651554
732	1.520359197	0.14433333650231361
733	1.520623941	0.14433381333947182
734	1.520883638	0.14433429017663002
735	1.521107241	0.14543292298913002
736	1.521342617	0.14653155580163002
737	1.521593241	0.14653250947594643
738	1.522979301	0.14653346315026283
739	1.524099041	0.14653441682457924
740	1.524350753	0.14653537049889565
741	1.524636315	0.14873263612389565
742	1.524881791	0.15092990174889565
743	1.525129719	0.15093085542321205
744	1.525340565	0.15093180909752846
745	1.525875585	0.15093276277184486
746	1.526433594	0.15093371644616127
747	1.526984553	0.15105578675866127
748	1.52753195	0.15117785707116127
749	1.528091126	0.15117881074547768
750	1.528679224	0.15117976441979408
751	1.529232405	0.1511807180941105
752	1.529807674	0.1511816717684269
753	1.530366637	0.1533789373934269
754	1.531107109	0.1555762030184269
755	1.531718759	0.1555771566927433
756	1.532625535	0.1555781103670597
757	1.533769095	0.15557906404137611
758	1.534688773	0.15558001771569252
759	1.535896253	0.15777728334069252
760	1.536360498	0.15997454896569252
761	1.536629399	0.15997550264000893
762	1.536854777	0.15997645631432533
763	1.537079409	0.15997740998864174
764	1.537307204	0.15997836366295815
765	1.537530361	0.16437289491295815
766	1.53778093	0.16876742616295815
767	1.538036414	0.16876933351159096
768	1.538276162	0.16877124086022377
769	1.538505946	0.16877314820885658
770	1.538744961	0.1687750555574894
771	1.538974312	0.1775641180574894
772	1.539548081	0.1863531805574894
773	1.540170141	0.1863550879061222
774	1.540773119	0.18635699525475502
775	1.541510975	0.18635890260338783
776	1.542086424	0.18636080995202065
777	1.542671605	0.18684909120202065
778	1.543262029	0.18733737245202065
779	1.543854889	0.18733927980065346
780	1.544757945	0.18734118714928627
781	1.545403494	0.18734309449791908
782	1.545993374	0.1873450018465519
783	1.546582793	0.1961340643465519
784	1.547192667	0.2049231268465519
785	1.548171764	0.2049250341951847
786	1.549048826	0.20492694154381752
787	1.549636384	0.20492884889245033
788	1.55021844	0.20493075624108315
789	1.550812826	0.21371981874108315
790	1.551874846	0.22250888124108315
791	1.552151672	0.22251078858971596
792	1.552381057	0.22251269593834877
793	1.552604466	0.22251460328698158
794	1.552818564	0.2225165106356144
795	1.553029198	0.2244238592684269
796	1.553259617	0.2263312079012394
797	1.553493766	0.22633493319153786
798	1.553720888	0.22633865848183632
799	1.555323368	0.22637370601296425
800	1.555938984	0.22637394443154335
801	1.5565236	0.22637418285012245
802	1.557101769	0.22651151195168495
803	1.557686232	0.22651175037026405
804	1.558257031	0.22651198878884315
805	1.558844935	0.22664931789040565
806	1.559432391	0.22664955630898476
807	1.560341019	0.22664979472756386
808	1.561251772	0.22678712382912636
809	1.561669422	0.22678736224770546
810	1.562549877	0.22678760066628456
811	1.563099868	0.22692492976784706
812	1.563641469	0.22692516818642616
813	1.564188751	0.22692540660500526
814	1.564731006	0.22720006480813026
815	1.565269201	0.22720054164528847
816	1.565837759	0.22720101848244667
817	1.56639587	0.22775033488869667
818	1.567014502	0.22775081172585487
